date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:54:14	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Oct%202024%2012:52:27%20GMT	http://www.1288bets10.com/tr/spor-bahisleri/sinema	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/sinema	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:14	2962397/2962397	---M-Z	200	added ('OK')	text/html	etag:W/%22a935a-aU3PI/mxtPLaYUtb5nPf/bhqn+s%22	https://www.1288bets10.com/tr/spor-bahisleri/satranc/uluslararasi	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/satranc/uluslararasi.html	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:15	136/136	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2023%20Oct%202024%2012:52:30%20GMT	https://www.1288bets10.com/tr/spor-bahisleri/sinema	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/sinema	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Oct%202024%2012:52:34%20GMT	http://www.1288bets10.com/tr/spor-bahisleri/snooker	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/snooker	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:20	3040981/3040981	---M-Z	200	added ('OK')	text/html	etag:W/%22aaa0c-RX9lntmZOwgdvEL9r1T8Q5HTONE%22	https://www.1288bets10.com/tr/spor-bahisleri/sinema/usa/akademi-odulleri	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/sinema/usa/akademi-odulleri.html	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:21	122/122	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2023%20Oct%202024%2012:52:36%20GMT	https://www.1288bets10.com/tr/spor-bahisleri/snooker	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/snooker	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Oct%202024%2012:52:38%20GMT	http://www.1288bets10.com/tr/spor-bahisleri/speedway	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/speedway	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:25	2996014/2996014	---M-Z	200	added ('OK')	text/html	etag:W/%22aa4aa-9QjyDw1hvEfczPCUlSRWCLxEkuQ%22	https://www.1288bets10.com/tr/spor-bahisleri/snooker/uluslararasi	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/snooker/uluslararasi.html	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:25	160/160	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2023%20Oct%202024%2012:52:40%20GMT	https://www.1288bets10.com/tr/spor-bahisleri/speedway	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/speedway	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Oct%202024%2012:52:45%20GMT	http://www.1288bets10.com/tr/spor-bahisleri/squash	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/squash	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:31	2984891/2984891	---M-Z	200	added ('OK')	text/html	etag:W/%22a9c19-MrcJ8oCe0ZZHP6k+2YZcJBJYuxE%22	https://www.1288bets10.com/tr/spor-bahisleri/speedway/uluslararasi/dunya-sampiyonasi	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/speedway/uluslararasi/dunya-sampiyonasi.html	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Oct%202024%2012:52:50%20GMT	http://www.1288bets10.com/tr/spor-bahisleri/su-topu	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/su-topu	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:36	2961385/2961385	---M-Z	200	added ('OK')	text/html	etag:W/%22a8ff0-p8CdpKFdo9H1kAB5T+goRczaiE4%22	https://www.1288bets10.com/tr/spor-bahisleri/squash	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/squash.html	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Oct%202024%2012:52:53%20GMT	http://www.1288bets10.com/tr/spor-bahisleri/canli-bahis	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/canli-bahis	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:40	3018583/3018583	---M-Z	200	added ('OK')	text/html	etag:W/%22ab6f3-qPeC6RNvSsgHGGeLrldPTmKyew8%22	https://www.1288bets10.com/tr/spor-bahisleri/su-topu	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/su-topu.html	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:40	118/118	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2023%20Oct%202024%2012:52:56%20GMT	https://www.1288bets10.com/tr/spor-bahisleri/canli-bahis	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/canli-bahis	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:42	3249071/3249071	---M-Z	200	added ('OK')	text/html	etag:W/%22ae24a-eDdzmyaHvU5PeIsT0mJAD7g6j+M%22	https://www.1288bets10.com/tr/spor-bahisleri/canli-bahis/futbol	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/canli-bahis/futbol.html	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:43	80694/80694	---M--	200	added ('OK')	image/jpeg	etag:%2213b36-624fb1b5b9fcf%22	https://cdnroute.bpsgameserver.com/v3/bgr/Bets10/Sportsbook/tr/image/2024/10/3f8cd22b33fd48199776014a5b2958cf.jpg	C:/Benim%20Web%20Sitem/web_bahis_kopy/cdnroute.bpsgameserver.com/v3/bgr/Bets10/Sportsbook/tr/image/2024/10/3f8cd22b33fd48199776014a5b2958cf.jpg	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:43	59844/59844	---M--	200	added ('OK')	image/jpeg	etag:%22e9c4-6240b77b69dbc%22	https://cdnroute.bpsgameserver.com/v3/bgr/Bets10/Sportsbook/tr/image/2024/10/5c860cbbb596451a8bc5249ffea57a31.jpg	C:/Benim%20Web%20Sitem/web_bahis_kopy/cdnroute.bpsgameserver.com/v3/bgr/Bets10/Sportsbook/tr/image/2024/10/5c860cbbb596451a8bc5249ffea57a31.jpg	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:43	136537/136537	---M--	200	added ('OK')	image/jpeg	etag:%2221559-624a9bdf29a0d%22	https://cdnroute.bpsgameserver.com/v3/bgr/Bets10/Sportsbook/tr/image/2024/10/1476415af75e45f389fadd36eeaf89f5.jpg	C:/Benim%20Web%20Sitem/web_bahis_kopy/cdnroute.bpsgameserver.com/v3/bgr/Bets10/Sportsbook/tr/image/2024/10/1476415af75e45f389fadd36eeaf89f5.jpg	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:44	119293/119293	---M--	200	added ('OK')	image/jpeg	etag:%221d1fd-6250bf27c10b3%22	https://cdnroute.bpsgameserver.com/v3/bgr/Bets10/Sportsbook/tr/image/2024/10/7820e7865a404c08aae5b3fde9237d43.jpg	C:/Benim%20Web%20Sitem/web_bahis_kopy/cdnroute.bpsgameserver.com/v3/bgr/Bets10/Sportsbook/tr/image/2024/10/7820e7865a404c08aae5b3fde9237d43.jpg	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:44	40852/40852	---M--	200	added ('OK')	image/jpeg	etag:%229f94-620a969e1dcb0%22	https://cdnroute.bpsgameserver.com/v3/bgr/Bets10/Sportsbook/tr/image/2024/08/fd76df94405f42c483fd0ca0258099a3.jpg	C:/Benim%20Web%20Sitem/web_bahis_kopy/cdnroute.bpsgameserver.com/v3/bgr/Bets10/Sportsbook/tr/image/2024/08/fd76df94405f42c483fd0ca0258099a3.jpg	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:44	84300/84300	---M--	200	added ('OK')	image/jpeg	etag:%221494c-62304f63ddd17%22	https://cdnroute.bpsgameserver.com/v3/bgr/Bets10/Sportsbook/tr/image/2024/09/3c10f5cf626e43b5b67cd3eaa74e7ad8.jpg	C:/Benim%20Web%20Sitem/web_bahis_kopy/cdnroute.bpsgameserver.com/v3/bgr/Bets10/Sportsbook/tr/image/2024/09/3c10f5cf626e43b5b67cd3eaa74e7ad8.jpg	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:44	50915/50915	---M--	200	added ('OK')	image/jpeg	etag:%22c6e3-61fc8f062cf01%22	https://cdnroute.bpsgameserver.com/v3/bgr/Bets10/Sportsbook/tr/image/2024/08/0d1b32defa1b4048b867acc177dbfcd9.jpg	C:/Benim%20Web%20Sitem/web_bahis_kopy/cdnroute.bpsgameserver.com/v3/bgr/Bets10/Sportsbook/tr/image/2024/08/0d1b32defa1b4048b867acc177dbfcd9.jpg	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:45	68807/68807	---M--	200	added ('OK')	image/jpeg	etag:%2210cc7-62304f87a4e0d%22	https://cdnroute.bpsgameserver.com/v3/bgr/Bets10/Sportsbook/tr/image/2024/09/c261aa32272e49b1808a1bd95b147389.jpg	C:/Benim%20Web%20Sitem/web_bahis_kopy/cdnroute.bpsgameserver.com/v3/bgr/Bets10/Sportsbook/tr/image/2024/09/c261aa32272e49b1808a1bd95b147389.jpg	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Oct%202024%2012:53:01%20GMT	http://www.1288bets10.com/tr/spor-bahisleri/canli-bahis/basketbol	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/canli-bahis/basketbol	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Oct%202024%2012:53:03%20GMT	http://www.1288bets10.com/tr/spor-bahisleri/canli-bahis/masa-tenisi	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/canli-bahis/masa-tenisi	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:50	3128171/3128171	---M-Z	200	added ('OK')	text/html	etag:W/%22ac7ac-DUk55ZywsS8/cwF98DFhvbfXrVg%22	https://www.1288bets10.com/tr/spor-bahisleri/canli-bahis/basketbol	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/canli-bahis/basketbol.html	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:54	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Oct%202024%2012:53:07%20GMT	http://www.1288bets10.com/tr/spor-bahisleri/canli-bahis/tenis	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/canli-bahis/tenis	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:54	3124519/3124519	---M-Z	200	added ('OK')	text/html	etag:W/%22ac440-qm2AqbuweaAFdXOHDqzd083HZJ0%22	https://www.1288bets10.com/tr/spor-bahisleri/canli-bahis/masa-tenisi	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/canli-bahis/masa-tenisi.html	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Oct%202024%2012:53:11%20GMT	http://www.1288bets10.com/tr/spor-bahisleri/canli-bahis/voleybol	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/canli-bahis/voleybol	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:54:57	3196559/3196559	---M-Z	200	added ('OK')	text/html	etag:W/%22accb1-XZhZk435vuwbvG8wUIpjO2QsvMw%22	https://www.1288bets10.com/tr/spor-bahisleri/canli-bahis/tenis	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/canli-bahis/tenis.html	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:55:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Oct%202024%2012:53:14%20GMT	http://www.1288bets10.com/tr/spor-bahisleri/canli-bahis/buz-hokeyi	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/canli-bahis/buz-hokeyi	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:55:01	3106669/3106669	---M-Z	200	added ('OK')	text/html	etag:W/%22ac348-MmYRk8qDSPc5z+TZpBToH/+ZhZs%22	https://www.1288bets10.com/tr/spor-bahisleri/canli-bahis/voleybol	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/canli-bahis/voleybol.html	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:55:03	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Oct%202024%2012:53:17%20GMT	http://www.1288bets10.com/tr/spor-bahisleri/canli-bahis/esports	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/canli-bahis/esports	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:55:04	3104096/3104096	---M-Z	200	added ('OK')	text/html	etag:W/%22ac5e1-DD5Zktux4eGW94gu53dZHntfbxw%22	https://www.1288bets10.com/tr/spor-bahisleri/canli-bahis/buz-hokeyi	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/canli-bahis/buz-hokeyi.html	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:55:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Oct%202024%2012:53:20%20GMT	http://www.1288bets10.com/tr/spor-bahisleri/canli-bahis/futsal	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/canli-bahis/futsal	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:55:06	3117218/3117218	---M-Z	200	added ('OK')	text/html	etag:W/%22ac3f7-LGuh3Z5nJL/aNf8+FFigmfofOUo%22	https://www.1288bets10.com/tr/spor-bahisleri/canli-bahis/esports	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/canli-bahis/esports.html	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:55:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Oct%202024%2012:53:23%20GMT	http://www.1288bets10.com/tr/spor-bahisleri/canli-bahis/snooker	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/canli-bahis/snooker	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:55:09	3084038/3084038	---M-Z	200	added ('OK')	text/html	etag:W/%22ac174-8QIgeci/BZGQfkx3rHoiweZIo3U%22	https://www.1288bets10.com/tr/spor-bahisleri/canli-bahis/futsal	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/canli-bahis/futsal.html	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:55:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Oct%202024%2012:53:26%20GMT	http://www.1288bets10.com/tr/spor-bahisleri/canli-bahis/kriket	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/canli-bahis/kriket	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:55:13	3085553/3085553	---M-Z	200	added ('OK')	text/html	etag:W/%22ac1f3-qVzGBItALigYEOwbrwW5IkndPOw%22	https://www.1288bets10.com/tr/spor-bahisleri/canli-bahis/snooker	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/canli-bahis/snooker.html	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:55:20	3101832/3101832	---M-Z	200	added ('OK')	text/html	etag:W/%22ac267-QIXG57PQd+9qr7NgSpszllGMnHo%22	https://www.1288bets10.com/tr/spor-bahisleri/canli-bahis/kriket	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/canli-bahis/kriket.html	(from https://www.1288bets10.com/tr/spor-bahisleri)
15:55:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Oct%202024%2012:53:36%20GMT	http://www.1288bets10.com/tr/oyun-kurallari/canli-casino	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/oyun-kurallari/canli-casino	(from https://www.1288bets10.com/tr/sartlar-kosullar)
15:55:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Oct%202024%2012:53:37%20GMT	http://www.1288bets10.com/tr/oyun-kurallari/sanal-sporlar	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/oyun-kurallari/sanal-sporlar	(from https://www.1288bets10.com/tr/sartlar-kosullar)
15:55:22	901722/901722	---M-Z	200	added ('OK')	text/html	etag:W/%222ef41-Jppct2fqAa0WAwP7WgkUwUAmsJI%22	https://www.1288bets10.com/tr/oyun-kurallari/canli-casino	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/oyun-kurallari/canli-casino.html	(from https://www.1288bets10.com/tr/sartlar-kosullar)
15:55:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Oct%202024%2012:53:39%20GMT	http://www.1288bets10.com/tr/virtual-sports	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/virtual-sports	(from https://www.1288bets10.com/tr/sartlar-kosullar)
15:55:25	868328/868328	---M-Z	200	added ('OK')	text/html	etag:W/%222c537-jUimnC1wOjPfbJCJZ9wL4LkEOx8%22	https://www.1288bets10.com/tr/oyun-kurallari/sanal-sporlar	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/oyun-kurallari/sanal-sporlar.html	(from https://www.1288bets10.com/tr/sartlar-kosullar)
15:55:27	222055/222055	---M-Z	200	added ('OK')	text/html	etag:W/%22c671-4xu8qpNcVWXvxzzbZSB0PRyEMLk%22	https://www.1288bets10.com/tr/virtual-sports	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/virtual-sports.html	(from https://www.1288bets10.com/tr/sartlar-kosullar)
15:55:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Oct%202024%2012:53:41%20GMT	http://www.1288bets10.com/tr/poker/pokeri	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/poker/pokeri	(from https://www.1288bets10.com/tr/sartlar-kosullar)
15:55:28	500293/500293	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2218583-fqgQsw9XF4T0JFAObG+jqqnA0Iw%22	https://www.1288bets10.com/tr/poker/pokeri	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/poker/pokeri	(from https://www.1288bets10.com/tr/sartlar-kosullar)
15:55:31	14929/14929	---M--	200	added ('OK')	image/png	etag:%223a51-5caed9f0d65e0%22	https://cdnroute.bpsgameserver.com/v3/bgr/Bets10/Common/tr/image/2021/09/pokerrules.image1.png	C:/Benim%20Web%20Sitem/web_bahis_kopy/cdnroute.bpsgameserver.com/v3/bgr/Bets10/Common/tr/image/2021/09/pokerrules.image1.png	(from https://www.1288bets10.com/tr/oyun-kurallari/poker)
15:55:38	4122505/4122505	---M-Z	200	added ('OK')	text/html	etag:W/%22ce023-DZWfPle5Xd4M5+TKGOvb+RYXSY4%22	https://www.1288bets10.com/tr/spor-bahisleri/futbol?tab=liveAndUpcoming	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/futbolb6a0	(from https://www.1288bets10.com/tr/spor-bahisleri/futbol)
15:55:47	3769566/3769566	---M-Z	200	added ('OK')	text/html	etag:W/%22c2a5f-7hkI8RdHTMClq4OAobWjmgCcRt8%22	https://www.1288bets10.com/tr/spor-bahisleri/basketbol?tab=liveAndUpcoming	C:/Benim%20Web%20Sitem/web_bahis_kopy/www.1288bets10.com/tr/spor-bahisleri/basketbolb6a0	(from https://www.1288bets10.com/tr/spor-bahisleri/basketbol)
